keyword,intersection
구덕야영장,"['재미있다', '힘들다', '맛있다', '붉다', '흐드러지다', '맑다', '아름답다', '깊다', '멋있다']"
구포 무장애숲길,"['편하다', '가파르다', '예쁘다', '맛있다', '비싸다', '맑다', '인상깊다', '깊다']"
구포 어린이교통공원,"['드물다', '낯설다', '순하다', '변함없다', '곱다', '그립다', '끊임없다', '외롭다', '흐드러지다', '뜨겁다', '엄청나다', '이쁘다', '오지다', '알맞다', '힘들다', '앙증맞다', '비싸다', '예뻤다', '속상하다', '귀엽다', '배고프다', '따숩다', '드넓다', '파랗다', '아쉽다', '험하다', '손쉽다', '새롭다', '예뿌다', '남다르다', '차갑다', '놀랍다', '귀하다', '싱겁다', '부드러우다', '귀여우다', '촌스럽다', '편하다', '흐리다', '붉다', '밝다', '괜찮다', '맛있다', '착하다', '반갑다', '맑다', '맛없다', '재밌다', '깊다', '멋지다', '고맙다', '어둡다', '진하다', '과하다', '맛나다', '아름답다', '활기차다', '슴슴하다', '가파르다', '번거롭다', '인상깊다', '까다롭다', '배부르다', '재미있다', '해맑다', '즐겁다', '세차다', '야무지다', '쨍하다', '슬프다', '넓다', '뛰어나다', '재미나다', '정겹다', '시끄럽다', '심심찮다', '부드럽다', '뜻깊다', '힘겹다', '눈부시다', '두렵다', '환하다', '색다르다', '연하다', '푸르다', '멋있다', '부럽다', '기쁘다', '구리다', '시리다', '알차다', '예쁘다', '힘차다', '재미없다', '친하다', '부끄럽다', '습하다', '휑하다', '정신없다']"
구포만세거리,"['재미있다', '진하다', '예쁘다', '드물다', '맛있다', '착하다', '넓다', '맛없다', '엄청나다', '이쁘다', '밝다', '재밌다', '부드럽다']"
국립 달음산자연휴양림,"['괜찮다', '맛있다', '넓다', '반갑다', '맑다', '깊다', '멋지다', '고맙다', '어둡다', '아쉽다', '환하다', '아름답다', '멋있다', '놀랍다', '가파르다', '엄청나다', '이쁘다', '알맞다', '재미있다', '알차다', '힘들다', '편하다', '흐리다', '붉다', '예쁘다', '해맑다', '즐겁다', '밝다', '배고프다']"
국립부산과학관,"['괜찮다', '맛있다', '낯설다', '슬프다', '넓다', '맑다', '재밌다', '깊다', '멋지다', '아쉽다', '맛나다', '색다르다', '아름답다', '활기차다', '부럽다', '놀랍다', '엄청나다', '이쁘다', '까다롭다', '재미있다', '알차다', '힘들다', '흐리다', '편하다', '예쁘다', '재미없다', '즐겁다', '습하다', '밝다', '야무지다', '귀엽다']"
국립부산국악원,"['괜찮다', '낯설다', '슬프다', '넓다', '반갑다', '재밌다', '깊다', '멋지다', '뜻깊다', '아쉽다', '아름답다', '새롭다', '재미있다', '알차다', '편하다', '힘들다', '예쁘다', '힘차다', '즐겁다']"
국립일제강제동원역사관,"['괜찮다', '맛있다', '낯설다', '슬프다', '넓다', '반갑다', '뛰어나다', '재미나다', '맑다', '맛없다', '재밌다', '깊다', '멋지다', '고맙다', '어둡다', '뜻깊다', '맛나다', '환하다', '멋있다', '귀하다', '엄청나다', '재미있다', '알차다', '힘들다', '편하다', '예쁘다', '붉다', '재미없다', '즐겁다', '속상하다', '습하다', '밝다', '귀엽다']"
국립해양박물관,"['괜찮다', '정신없다', '맛있다', '넓다', '반갑다', '맑다', '재밌다', '깊다', '어둡다', '멋지다', '파랗다', '아쉽다', '맛나다', '아름답다', '멋있다', '새롭다', '부럽다', '놀랍다', '뜨겁다', '엄청나다', '이쁘다', '재미있다', '알차다', '힘들다', '편하다', '예쁘다', '힘차다', '비싸다', '즐겁다', '습하다', '밝다', '야무지다', '귀엽다']"
국제크루즈터미널,"['괜찮다', '맛있다', '넓다', '반갑다', '맑다', '시끄럽다', '재밌다', '깊다', '부드럽다', '아쉽다', '맛나다', '아름답다', '멋있다', '새롭다', '부럽다', '이쁘다', '알맞다', '배부르다', '재미있다', '알차다', '힘들다', '흐리다', '편하다', '예쁘다', '앙증맞다', '비싸다', '친하다', '즐겁다', '습하다', '밝다', '귀엽다']"
국청사(부산),"['아름답다', '엄청나다']"
금강공원,"['괜찮다', '드물다', '맛있다', '슬프다', '넓다', '맑다', '재밌다', '깊다', '고맙다', '뜻깊다', '힘겹다', '아쉽다', '맛나다', '색다르다', '아름답다', '멋있다', '가파르다', '뜨겁다', '엄청나다', '이쁘다', '까다롭다', '재미있다', '알차다', '힘들다', '편하다', '예쁘다', '붉다', '즐겁다', '밝다', '야무지다', '귀엽다']"
금강식물원,"['괜찮다', '맛있다', '낯설다', '착하다', '넓다', '반갑다', '맑다', '재밌다', '깊다', '부드럽다', '멋지다', '어둡다', '뜻깊다', '진하다', '아쉽다', '순하다', '맛나다', '색다르다', '아름답다', '멋있다', '부럽다', '그립다', '엄청나다', '이쁘다', '까다롭다', '배부르다', '촌스럽다', '알차다', '힘들다', '편하다', '예쁘다', '붉다', '비싸다', '친하다', '야무지다', '귀엽다']"
금련산,"['괜찮다', '맛있다', '넓다', '재미나다', '맑다', '맛없다', '재밌다', '깊다', '부드럽다', '고맙다', '어둡다', '뜻깊다', '아쉽다', '맛나다', '활기차다', '멋있다', '뜨겁다', '엄청나다', '이쁘다', '알차다', '힘들다', '흐리다', '편하다', '예쁘다', '비싸다', '즐겁다', '밝다', '야무지다', '귀엽다']"
금수복국 본점,"['괜찮다', '맛있다', '넓다', '맑다', '맛없다', '재밌다', '깊다', '부드럽다', '멋지다', '고맙다', '진하다', '아쉽다', '맛나다', '푸르다', '활기차다', '슴슴하다', '뜨거우다', '그립다', '싱겁다', '부드러우다', '뜨겁다', '엄청나다', '배부르다', '재미있다', '알차다', '힘들다', '편하다', '예쁘다', '앙증맞다', '비싸다', '즐겁다', '밝다', '야무지다', '귀엽다']"
금수사(부산),"['괜찮다', '맛있다', '낯설다', '넓다', '맑다', '정겹다', '재밌다', '깊다', '진하다', '아쉽다', '맛나다', '아름답다', '활기차다', '멋있다', '남다르다', '차갑다', '흐드러지다', '이쁘다', '재미있다', '힘들다', '편하다', '예쁘다', '붉다', '비싸다', '습하다', '밝다', '귀엽다']"
금정산성,"['괜찮다', '맛있다', '슬프다', '넓다', '맑다', '맛없다', '시끄럽다', '재밌다', '부드럽다', '멋지다', '고맙다', '맛나다', '색다르다', '푸르다', '아름답다', '멋있다', '예뿌다', '부럽다', '슴슴하다', '가파르다', '엄청나다', '이쁘다', '재미있다', '힘들다', '예쁘다', '비싸다', '즐겁다']"
금정산성 막걸리,"['따숩다', '괜찮다', '드물다', '맛있다', '낯설다', '넓다', '반갑다', '맑다', '맛없다', '정겹다', '시끄럽다', '재밌다', '깊다', '아름다우다', '부드럽다', '멋지다', '고맙다', '힘겹다', '과하다', '아쉽다', '맛나다', '환하다', '색다르다', '손쉽다', '활기차다', '멋있다', '예뿌다', '남다르다', '새롭다', '부럽다', '곱다', '놀랍다', '이쁘다', '인상깊다', '기름지다', '배부르다', '재미있다', '알차다', '힘들다', '드세다', '편하다', '흐리다', '붉다', '예쁘다', '비싸다', '즐겁다', '밝다', '야무지다', '귀엽다']"
금정산성마을 먹거리촌,"['괜찮다', '맛있다', '착하다', '넓다', '반갑다', '뛰어나다', '맑다', '시끄럽다', '재밌다', '깊다', '드넓다', '부드럽다', '멋지다', '힘겹다', '진하다', '눈부시다', '아쉽다', '맛나다', '색다르다', '푸르다', '아름답다', '변함없다', '멋있다', '새롭다', '슴슴하다', '부럽다', '차갑다', '놀랍다', '가파르다', '뜨겁다', '엄청나다', '이쁘다', '까다롭다', '알맞다', '배부르다', '재미있다', '알차다', '힘들다', '편하다', '흐리다', '붉다', '예쁘다', '힘차다', '해맑다', '비싸다', '즐겁다', '습하다', '밝다', '야무지다', '귀엽다', '배고프다']"
금정산성축제,"['괜찮다', '드물다', '맛있다', '넓다', '맑다', '맛없다', '정겹다', '시끄럽다', '재밌다', '깊다', '아름다우다', '부드럽다', '멋지다', '아쉽다', '맛나다', '푸르다', '아름답다', '멋있다', '새롭다', '재미있다', '알차다', '힘들다', '흐리다', '편하다', '붉다', '예쁘다', '비싸다', '즐겁다', '밝다', '야무지다', '귀엽다', '배고프다']"
금정선원,"['곱다', '진하다', '귀하다', '넓다', '비싸다', '야무지다', '아름답다', '알맞다', '깊다']"
기장갯마을축제,"['괜찮다', '맛있다', '넓다', '반갑다', '재미나다', '맑다', '정겹다', '시끄럽다', '재밌다', '깊다', '드넓다', '부드럽다', '멋지다', '고맙다', '아쉽다', '맛나다', '환하다', '색다르다', '연하다', '아름답다', '활기차다', '멋있다', '남다르다', '새롭다', '부럽다', '차갑다', '기쁘다', '그립다', '뜨겁다', '엄청나다', '이쁘다', '배부르다', '재미있다', '알차다', '힘들다', '편하다', '흐리다', '붉다', '예쁘다', '힘차다', '비싸다', '습하다', '밝다', '야무지다', '귀엽다']"
기장멸치축제,"['괜찮다', '드물다', '맛있다', '낯설다', '착하다', '쨍하다', '반갑다', '넓다', '정신없다', '맑다', '정겹다', '재밌다', '깊다', '부드럽다', '멋지다', '아쉽다', '맛나다', '푸르다', '활기차다', '멋있다', '새롭다', '부럽다', '차갑다', '엄청나다', '이쁘다', '인상깊다', '배부르다', '재미있다', '알차다', '힘들다', '편하다', '흐리다', '예쁘다', '힘차다', '비싸다', '즐겁다', '밝다', '야무지다', '귀엽다', '배고프다']"
기장미역다시마축제,"['괜찮다', '드물다', '맛있다', '낯설다', '넓다', '반갑다', '뛰어나다', '재미나다', '맑다', '재밌다', '깊다', '부드럽다', '멋지다', '고맙다', '진하다', '과하다', '아쉽다', '맛나다', '아름답다', '활기차다', '멋있다', '새롭다', '부럽다', '기쁘다', '곱다', '가파르다', '귀하다', '뜨겁다', '엄청나다', '이쁘다', '인상깊다', '배부르다', '재미있다', '힘들다', '편하다', '흐리다', '예쁘다', '힘차다', '비싸다', '즐겁다', '밝다', '정신없다', '귀엽다']"
기장붕장어축제,"['괜찮다', '맛있다', '넓다', '맑다', '정겹다', '재밌다', '깊다', '부드럽다', '멋지다', '어둡다', '파랗다', '맛나다', '아름답다', '멋있다', '새롭다', '이쁘다', '힘들다', '편하다', '흐리다', '붉다', '예쁘다', '즐겁다']"
기장손칼국수,"['괜찮다', '정신없다', '맛있다', '착하다', '넓다', '맑다', '맛없다', '정겹다', '시끄럽다', '재밌다', '깊다', '부드럽다', '고맙다', '어둡다', '힘겹다', '진하다', '두렵다', '아쉽다', '맛나다', '색다르다', '아름답다', '멋있다', '예뿌다', '새롭다', '차갑다', '뜨거우다', '흐드러지다', '그지없다', '뜨겁다', '엄청나다', '이쁘다', '배부르다', '알차다', '힘들다', '드세다', '편하다', '흐리다', '붉다', '예쁘다', '비싸다', '즐겁다', '습하다', '야무지다', '귀엽다']"
기장해녀촌(연화리횟촌),"['낯설다', '순하다', '변함없다', '곱다', '그립다', '외롭다', '뜨겁다', '엄청나다', '이쁘다', '오지다', '알맞다', '힘들다', '드세다', '앙증맞다', '비싸다', '속상하다', '귀엽다', '배고프다', '드넓다', '파랗다', '아쉽다', '험하다', '손쉽다', '새롭다', '예뿌다', '남다르다', '차갑다', '놀랍다', '귀하다', '싱겁다', '부드러우다', '촌스럽다', '편하다', '흐리다', '붉다', '밝다', '괜찮다', '맛있다', '착하다', '반갑다', '맑다', '맛없다', '재밌다', '깊다', '멋지다', '고맙다', '어둡다', '진하다', '과하다', '맛나다', '아름답다', '활기차다', '슴슴하다', '뜨거우다', '가파르다', '번거롭다', '그지없다', '인상깊다', '까다롭다', '배부르다', '재미있다', '해맑다', '즐겁다', '야무지다', '쨍하다', '슬프다', '넓다', '시끄럽다', '아름다우다', '부드럽다', '힘겹다', '눈부시다', '환하다', '색다르다', '연하다', '푸르다', '멋있다', '부럽다', '구리다', '알차다', '예쁘다', '재미없다', '친하다', '부끄럽다', '습하다', '정신없다']"
기장향교,"['괜찮다', '쨍하다', '맛있다', '넓다', '맑다', '재밌다', '깊다', '드넓다', '부드럽다', '고맙다', '진하다', '아쉽다', '색다르다', '푸르다', '멋있다', '차갑다', '이쁘다', '인상깊다', '알차다', '편하다', '흐리다', '비싸다', '밝다']"
김민부전망대,"['괜찮다', '드물다', '맛있다', '넓다', '뛰어나다', '맑다', '정겹다', '재밌다', '깊다', '부드럽다', '멋지다', '힘겹다', '아쉽다', '아름답다', '멋있다', '예뿌다', '새롭다', '가파르다', '이쁘다', '재미있다', '알차다', '힘들다', '편하다', '예쁘다', '붉다', '해맑다', '즐겁다', '밝다', '귀엽다']"
깡깡이 예술마을,"['괜찮다', '드물다', '맛있다', '낯설다', '착하다', '쨍하다', '반갑다', '슬프다', '넓다', '정신없다', '맑다', '맛없다', '정겹다', '시끄럽다', '재밌다', '깊다', '드넓다', '부드럽다', '멋지다', '고맙다', '어둡다', '뜻깊다', '파랗다', '진하다', '눈부시다', '과하다', '두렵다', '아쉽다', '맛나다', '환하다', '색다르다', '연하다', '푸르다', '아름답다', '변함없다', '멋있다', '예뿌다', '남다르다', '새롭다', '부럽다', '차갑다', '곱다', '놀랍다', '그립다', '가파르다', '구리다', '귀하다', '뜨겁다', '엄청나다', '이쁘다', '인상깊다', '배부르다', '재미있다', '촌스럽다', '알차다', '힘들다', '편하다', '흐리다', '붉다', '예쁘다', '앙증맞다', '비싸다', '부끄럽다', '즐겁다', '습하다', '세차다', '밝다', '야무지다', '귀엽다']"
나가하마만게츠,"['괜찮다', '드물다', '맛있다', '정신없다', '넓다', '뛰어나다', '맑다', '맛없다', '시끄럽다', '재밌다', '깊다', '부드럽다', '뜻깊다', '진하다', '아쉽다', '맛나다', '연하다', '푸르다', '아름답다', '멋있다', '예뿌다', '차갑다', '외롭다', '싱겁다', '뜨겁다', '엄청나다', '이쁘다', '알맞다', '배부르다', '재미있다', '알차다', '힘들다', '편하다', '예쁘다', '힘차다', '비싸다', '즐겁다', '습하다', '밝다', '야무지다', '귀엽다']"
낙동강 생태탐방선,"['남다르다', '재미있다', '알차다', '편하다', '괜찮다', '힘들다', '예쁘다', '붉다', '힘차다', '넓다', '비싸다', '맛나다', '맑다', '밝다', '아름답다', '재밌다', '고맙다']"
낙동강구포나루축제,"['괜찮다', '맛있다', '넓다', '반갑다', '맑다', '정겹다', '시끄럽다', '재밌다', '깊다', '멋지다', '어둡다', '아쉽다', '환하다', '맛나다', '아름답다', '새롭다', '부럽다', '차갑다', '곱다', '놀랍다', '구리다', '엄청나다', '이쁘다', '재미있다', '편하다', '예쁘다', '붉다', '즐겁다', '밝다', '야무지다', '귀엽다']"
낙동강문화관,"['괜찮다', '맛있다', '넓다', '반갑다', '맑다', '재밌다', '깊다', '드넓다', '멋지다', '뜻깊다', '아름답다', '멋있다', '부럽다', '알맞다', '재미있다', '편하다', '힘들다', '예쁘다', '붉다', '비싸다', '습하다', '즐겁다', '밝다']"
낙동강생태탐방,"['재미있다', '멋지다', '알차다', '편하다', '예쁘다', '드물다', '맛있다', '붉다', '넓다', '즐겁다', '맑다', '야무지다', '아름답다', '깊다', '드넓다', '어둡다']"
낙동강유채꽃축제,"['괜찮다', '드물다', '맛있다', '슬프다', '넓다', '반갑다', '맑다', '정겹다', '재밌다', '깊다', '드넓다', '부드럽다', '고맙다', '멋지다', '아쉽다', '환하다', '아름답다', '멋있다', '부럽다', '곱다', '귀하다', '흐드러지다', '뜨겁다', '엄청나다', '이쁘다', '재미있다', '알차다', '힘들다', '흐리다', '편하다', '붉다', '예쁘다', '힘차다', '앙증맞다', '재미없다', '밝다', '귀엽다']"
낙동강하구에코센터,"['드물다', '낯설다', '순하다', '곱다', '그립다', '끊임없다', '외롭다', '흐드러지다', '뜨겁다', '엄청나다', '이쁘다', '알맞다', '힘들다', '앙증맞다', '비싸다', '예뻤다', '귀엽다', '배고프다', '드넓다', '아쉽다', '험하다', '손쉽다', '새롭다', '예뿌다', '남다르다', '차갑다', '놀랍다', '귀하다', '귀여우다', '편하다', '흐리다', '붉다', '밝다', '괜찮다', '맛있다', '착하다', '반갑다', '맑다', '맛없다', '재밌다', '깊다', '멋지다', '고맙다', '어둡다', '진하다', '과하다', '맛나다', '아름답다', '활기차다', '슴슴하다', '가파르다', '번거롭다', '인상깊다', '까다롭다', '배부르다', '재미있다', '해맑다', '즐겁다', '세차다', '야무지다', '쨍하다', '슬프다', '넓다', '뛰어나다', '재미나다', '정겹다', '시끄럽다', '심심찮다', '아름다우다', '부드럽다', '뜻깊다', '힘겹다', '눈부시다', '두렵다', '환하다', '연하다', '푸르다', '멋있다', '부럽다', '기쁘다', '구리다', '시리다', '기름지다', '알차다', '예쁘다', '힘차다', '재미없다', '친하다', '부끄럽다', '습하다', '휑하다', '정신없다']"
남도해양관광열차 S-트레인(S-train),"['괜찮다', '맛있다', '넓다', '반갑다', '맑다', '시끄럽다', '재밌다', '드넓다', '진하다', '아쉽다', '환하다', '아름답다', '곱다', '가파르다', '엄청나다', '이쁘다', '재미있다', '촌스럽다', '알차다', '힘들다', '편하다', '흐리다', '예쁘다', '힘차다', '비싸다', '휑하다', '밝다', '정신없다']"
