b_nm,b_long,b_lat
명지신도시,128.9006793,35.0891944
강서브라이트센터,128.9564971,35.18127862
부산신항만,128.8345039,35.07851584
부산신항만,128.834903,35.078281
대흥공업사거리,128.8597161,35.09333521
우진목재,128.8656717,35.09209667
녹산하수처리장,128.8663633,35.08886
해덕파워웨이,128.84846,35.0934
삼성자동차정문,128.876805,35.08891
용원사거리,128.8221568,35.09768401
용원사거리,128.8224259,35.09795032
용원중앙병원,128.8227733,35.0993515
(주)거보,128.8309756,35.09518235
(주)거보,128.8311267,35.09531167
부산프라스틱공업,128.8386305,35.09331058
풍영산업,128.8397058,35.09170589
경제자유구역청,128.8392155,35.08699213
리노공업,128.843198,35.093511
녹산하수처리장,128.8658483,35.08946833
낙동강철새도래지,128.9167744,35.09007807
낙동강철새도래지,128.9173842,35.08993242
성산2구,128.8913317,35.11926
성고개,128.8565733,35.11047667
송정,128.8424762,35.10586025
녹산농협,128.878115,35.111279
진동,128.926975,35.09805167
(주)태광,128.832938,35.08952453
용원중앙병원,128.82267,35.09963
강서고.부산혜원학교,128.9887186,35.21465611
강서고.부산혜원학교,128.9884536,35.21447083
경일고등학교입구,128.9240683,35.11365333
경일고등학교입구,128.924094,35.113408
금호마을,128.9587881,35.16274204
녹산,128.8858183,35.11413333
녹산,128.8857933,35.11364667
녹산농협,128.878323,35.110633
성산2구,128.89162,35.119245
녹산중학교,128.8895083,35.11717667
대흥공업사거리,128.85881,35.09351
덕두시장,128.9579128,35.1789962
덕두시장,128.958281,35.17868941
동리,128.92803,35.10059167
동리,128.9277233,35.10054167
동서열처리,128.84535,35.09347
등구마을,128.962713,35.19339796
등구마을,128.9631578,35.19368941
명지시장,128.9318826,35.11156791
렛츠런파크입구,128.8821583,35.15252727
렛츠런파크입구,128.8809949,35.15201353
부산프라스틱공업,128.83854,35.09349
사구,128.8862702,35.15886194
사구,128.8857147,35.15914247
삼보목재,128.8617,35.09351
삼보목재,128.8625983,35.09339667
삼성자동차남문,128.88146,35.08911
삼성자동차남문,128.881475,35.08889667
성산다리,128.893855,35.12174667
성산다리,128.8940167,35.12155333
세산삼거리,128.87459,35.14075
송정다리,128.8340265,35.09357764
수로다리,128.9696194,35.21485602
신덕마을,128.9685072,35.19994533
신덕마을,128.969232,35.20012952
신호하수처리장,128.8726081,35.08881671
신호하수처리장,128.8726652,35.08915823
영남자동화기계,128.82798,35.09787
영남자동화기계,128.8281133,35.09765167
영도산업,128.8256,35.09977
용원사거리,128.82131,35.09826
우진목재,128.865981,35.092231
풍영산업,128.8392264,35.09110029
태광금속,128.86507,35.0935
태광금속,128.865231,35.093415
경제자유구역청사거리,128.8388634,35.08918397
경제자유구역청사거리,128.8386926,35.08877011
진동,128.9274017,35.09846667
진목,128.9266767,35.11309333
진목,128.9265167,35.11292333
해덕파워웨이,128.84847,35.09349
DSR,128.8402982,35.09357261
호산나교회.엘크루4단지,128.9069128,35.08417714
호산나교회.삼정그린코아,128.90694,35.08438
농심,128.839688,35.09645392
농심,128.8392597,35.09642242
녹산염색공단,128.8600915,35.08878943
녹산염색공단,128.8601904,35.08916271
부산지방중소벤처기업청,128.8555811,35.0888181
부산지방중소벤처기업청,128.8556499,35.08920271
갑을녹산병원,128.852556,35.0898936
갑을녹산병원,128.8528257,35.09044584
삼성전기기숙사,128.852505,35.093052
삼성전기기숙사,128.85262,35.09303
녹산하수처리장,128.8662066,35.08916186
퀸덤1.2단지,128.8978675,35.08655773
극동스타클래스아파트,128.9008963,35.08421164
롯데캐슬아파트,128.904708,35.0842
남명초등학교,128.9101434,35.08421415
행복마을,128.9119172,35.08651903
행복마을,128.911592,35.08660841
남명초등학교,128.9100926,35.08447844
롯데캐슬아파트,128.9047359,35.08448062
퀸덤3단지,128.9014505,35.08441879
퀸덤1.2단지,128.8978899,35.08677036
현대상선,128.8350216,35.07138465
현대상선,128.8345176,35.07139679
부산신항다목적터미널,128.8349827,35.07390801
부산신항다목적터미널,128.8345243,35.07400058
작지,128.9502106,35.14386232
작지,128.9502436,35.142955
가덕천성동,128.812821,35.030676
강서구청역,128.9798084,35.21126432
강서구청역,128.979757,35.211053
부산항홍보관,128.8309203,35.08713016
부산항홍보관,128.831203,35.08688748
두문입구,128.812095,35.032817
두문입구,128.812068,35.032762
서중마을,128.818799,35.032402
동중마을,128.8237617,35.0320918
범한판토스,128.8082872,35.08435995
현대물류,128.8130612,35.08441027
현대물류,128.8130528,35.08467528
강림씨에스피,128.8727203,35.10783589
강림씨에스피,128.873053,35.107771
화연공원,128.8780806,35.10342715
화연공원,128.878288,35.103172
동선마을,128.8323612,35.05557414
(주)태광,128.875201,35.103853
(주)태광,128.875324,35.103985
부산은행화전공단지점,128.88305,35.10365
부산은행화전공단지점,128.883,35.1036
세주정공,128.883089,35.107928
세주정공,128.882984,35.107992
옥포마을,128.8450501,35.11630135
옥포마을,128.8447237,35.11690562
명동,128.8454857,35.14411266
명동,128.84497,35.14449
동화엔텍,128.836618,35.149122
동화엔텍,128.8365113,35.14876855
이원솔루텍,128.8302362,35.14906183
이원솔루텍,128.8302634,35.14880683
자동차부품멀티관,128.8243389,35.14907416
자동차부품멀티관,128.8242695,35.14879361
ENK,128.8157656,35.14964008
ENK,128.8156717,35.14936662
YMP지사단지기점,128.8096386,35.14919782
매일정기,128.8116974,35.14926164
마음,128.8639987,35.13417509
마음,128.8642647,35.1347748
중곡,128.8705841,35.13767388
중곡,128.8704356,35.13813579
(구)검문소,128.8396824,35.10147246
(구)검문소,128.8391654,35.10335032
세산삼거리,128.8733799,35.14094709
구랑,128.8583191,35.12899705
구랑,128.858292,35.129545
가동마을입구,128.8848073,35.16525536
가동마을입구,128.8850531,35.16531383
지사휴먼시아아파트,128.8349827,35.15081495
지사휴먼시아아파트,128.8343133,35.15056373
지사문화회관,128.8312734,35.15078546
지사문화회관,128.8312749,35.1506097
서번산업,128.8781009,35.09917543
서번산업,128.878444,35.0993143
조달청비축기지,128.8831916,35.09833942
조달청비축기지,128.88286,35.09822291
지사산단입구,128.85739,35.13638764
지사산단입구,128.8579716,35.13518915
서부산유통지구역,128.954476,35.16677113
서부산유통지구역,128.9567979,35.16795021
신항서문입구,128.8016657,35.08289042
신항서문입구,128.8016103,35.08335988
글로벌물류센터,128.8152482,35.08298739
글로벌물류센터,128.8152403,35.08337053
보람공원,128.8478672,35.08914558
신호대교,128.8967259,35.08864551
신호대교,128.8968876,35.08828699
세방물류,128.8256438,35.08587971
성북,128.8286148,35.05811805
성북,128.8289141,35.05802341
천성,128.8212133,35.0300753
천성,128.8222198,35.03000611
보람공원,128.8474476,35.08877346
명호초등학교,128.899314,35.0854778
명호초등학교,128.8996043,35.08546876
두산위브,128.899315,35.0829229
두산위브,128.8996113,35.08317059
한신휴플러스아파트,128.9010829,35.08186331
극동스타클래스,128.9010283,35.08210749
엘크루블루오션,128.905852,35.08186503
롯데캐슬아파트,128.9065649,35.08211517
서중마을,128.8187322,35.03232503
금강.협성아파트,128.8362007,35.15044728
금강.협성아파트,128.83606,35.15039
의창수협,128.87292,35.08366
의창수협,128.8731885,35.08372595
신호초등학교사거리,128.8776449,35.08371559
신호초등학교사거리,128.8772883,35.08370308
신호농협,128.877655,35.08606758
신호농협,128.8772977,35.08602354
윌아파트,128.877658,35.08835208
윌아파트,128.8773014,35.08833958
전망대,128.8213746,35.02277747
전망대,128.8215008,35.02278909
대항마을,128.8309639,35.01260928
우성전기,128.8611626,35.14608751
지사산단입구,128.8569709,35.1360471
조선해양기자재회관,128.8600134,35.15007044
조선해양기자재회관,128.8599634,35.15028299
강진산업,128.8594779,35.15330045
강진산업,128.8592147,35.15330449
DSK,128.860449,35.15763382
DSK,128.8605986,35.15746029
탑동,128.8644485,35.1590638
탑동,128.8642481,35.1589362
우성전기,128.8614826,35.1461682
렛츠런파크정문,128.8768246,35.15180727
렛츠런파크정문,128.8768575,35.15156794
렛츠런파크에코랜드,128.872409,35.15136643
렛츠런파크에코랜드,128.8724477,35.15114053
렛츠런파크관람대,128.8683114,35.15619254
렛츠런파크관람대,128.867502,35.156114
가동마을,128.8819647,35.16695065
둔치도입구,128.8934581,35.16418984
둔치도입구,128.8927484,35.16316005
엘크루블루오션6단지,128.9103374,35.08192734
엘크루블루오션4단지,128.9100224,35.08205397
본녹산,128.8823583,35.11265384
본녹산,128.8826582,35.11234277
에일린의뜰아파트,128.920539,35.09994421
금강펜테리움아파트,128.9203466,35.10015453
한일기공,128.8250887,35.14187125
한일기공,128.8249167,35.14202705
테크노파크입구,128.8286607,35.14435878
테크노파크입구,128.8285055,35.14453237
자동차부품복지관,128.8305848,35.14625607
자동차부품복지관,128.8303742,35.14640344
이원솔루텍,128.8308496,35.14827747
이원솔루텍,128.8305868,35.1485496
강서평생학습관,128.8732268,35.08300093
성북마을,128.8322797,35.0570759
성북마을,128.8323637,35.05716024
명지초교.명지중학교,128.9263356,35.10384125
명지초교.명지중학교,128.9268764,35.1042202
대방노블랜드아파트,128.9201292,35.09731604
호반베르디움아파트,128.9197442,35.09726358
부영2차아파트,128.8727724,35.08626477
부영2차아파트,128.8732342,35.08632072
금강펜테리움2차아파트,128.9210476,35.10315927
금강펜테리움2차아파트.호반베르디움2차아파트,128.9206431,35.10321073
명지국제신도시입구,128.9232456,35.10464743
명지국제신도시입구,128.9220425,35.10431505
(주)신영,128.8204319,35.13930754
(주)신영,128.8202776,35.13952164
삼영MT,128.819743,35.1497584
삼영MT,128.8197805,35.14947395
에스피엘,128.8249902,35.15060319
에스피엘,128.8249893,35.15080597
협성휴포레,128.9186014,35.10686587
협성휴포레,128.9190614,35.10684056
호반베르디움2차.금강펜테리움2차,128.9179,35.10220878
호반베르디움2차.금강펜테리움2차,128.9183817,35.10217412
지법서부지원.지검서부지청,128.9082023,35.09698623
지법서부지원.지검서부지청,128.9081615,35.09664442
신호중학교,128.8757023,35.0814701
중흥1차.더힐시그니처동문,128.9162253,35.09612967
중흥1차.더힐시그니처동문,128.9161921,35.09588688
법원검찰청사거리,128.9116497,35.09599464
법원검찰청사거리,128.9121655,35.09601354
매일정기,128.8115966,35.14954028
중흥프라디움,128.9154314,35.0987557
중흥프라디움,128.9154753,35.09828639
명지더웨스턴,128.9139274,35.09645437
성산,128.8966128,35.12435683
성산,128.8967826,35.12418046
송정초등학교,128.875183,35.08584449
송정초등학교,128.8754391,35.08553412
더힐시그니처,128.913911,35.09610419
조선해양기자재연구원,128.8632109,35.16061036
범방동삼층석탑,128.8640653,35.16198506
한국해양대학교서부산융합캠퍼스,128.8669793,35.1612823
한국해양대학교서부산융합캠퍼스,128.8667073,35.16090799
범방동삼층석탑,128.864093,35.16223697
조선해양기자재연구원,128.8635592,35.16048785
명원초등학교,128.9125084,35.09332708
명원초등학교,128.9119434,35.09378209
국제산업물류산단,128.8685751,35.13641392
국제산업물류산단,128.8682655,35.13678818
경일고등학교후문,128.919385,35.11140451
경일고등학교후문,128.9197255,35.11166047
한국토지주택공사,128.910759,35.09917641
법원검찰청후문,128.9073922,35.09915733
더샵퍼스트월드,128.9049567,35.09698772
더샵퍼스트월드,128.9050211,35.09740126
법원검찰청후문,128.9074339,35.09953518
한국토지주택공사,128.910701,35.09880784
삼정그린코아.금강펜테리움,128.8395055,35.15078239
녹산초등학교,128.8367677,35.15077887
녹산초등학교,128.8368578,35.15063782
협성엘리시안,128.8396118,35.15063207
지사천선비교,128.8402821,35.14860321
지사천선비교,128.8401739,35.1481858
대선주조,129.0725727,35.1965374
화신아파트,129.0750535,35.19821456
교대역,129.0799232,35.19675017
교대역,129.0801617,35.19491833
거제1치안센터,129.0780217,35.19118667
거제1치안센터,129.0775733,35.191215
법원검찰청.거제역,129.0752783,35.18935167
동해선거제역,129.072841,35.18918466
동해선거제역,129.072279,35.18915724
법원검찰청,129.0714801,35.18950928
거성교차로.종합운동장역,129.0686878,35.19084777
법원검찰청,129.0708444,35.19012587
창신초등학교.종합운동장역,129.0672226,35.19244916
거성교차로,129.0680025,35.18985173
거성교차로.종합운동장역,129.0676278,35.1899888
거제리안동네,129.0683863,35.18863638
거제리안동네,129.0690076,35.1875581
거제교회,129.0702778,35.18658947
거제교회,129.0703966,35.18603206
경남아파트,129.0721755,35.18680739
경남아파트,129.0724283,35.18668167
경남아파트,129.0722183,35.18635667
삼정그린아파트,129.0630033,35.18952102
삼정그린아파트,129.0632737,35.19001974
동해선거제해맞이역,129.069405,35.18177491
동해선거제해맞이역,129.0701717,35.18249
유림아시아드아파트.거제초교,129.0674057,35.1765225
하마정,129.0680996,35.17674541
부산시청.시청역,129.0754508,35.17796833
부산지방노동청.국세청,129.077692,35.1764233
부산지방노동청.국세청,129.0777667,35.17650667
연산역,129.0804726,35.18629213
연산교차로,129.083025,35.187205
연산교차로,129.0829314,35.18689781
웰니스병원.연산농협,129.085341,35.18878191
웰니스병원.연산농협,129.0849416,35.18883352
경찰전직지원센터,129.0881539,35.19129794
경찰전직지원센터,129.0886472,35.19134276
연안교,129.0904064,35.19278771
경동아파트,129.09085,35.19047667
경동아파트,129.0912617,35.19016167
연동시장,129.0927483,35.18938
현대아파트,129.0942217,35.185925
